,date,author,twitter_name,text,number_of_likes,number_of_retweets
414,2023-02-21 16:32:06+00:00,Daniela 🙇🏼‍♀️,danielaa_pat,La javeriana no pudo escoger otra loma más paila para hacer su universidad,0,0
415,2023-02-21 15:57:18+00:00,Todo Deportes ⚽️🎾🏀🥊,ArturoElCra,"@NicoDuRo32 @yellow_magic__ Últimamente lo he visto en Los Andes. Parece que el bobito no ha sido capaz de aguantar dos semestres en la misma universidad: primero el bosque, luego javeriana, ahora Andes 🤣",5,0
416,2023-02-21 15:11:10+00:00,Hermandad de Operarias Evangélicas,HOEvangelicas,"@_CARITAS Lamentamos el fallecimiento de Asunción Galés, religiosa javeriana voluntaria de Cáritas Española durante varias décadas.

Agradecidos por su trabajo desinteresado y el gran amor que sentía por  quienes más lo necesitan y por Cáritas.

Mandamos todo el cariño a su …",1,0
417,2023-02-21 15:08:52+00:00,GiraldoS,_giraldo_s,Cómo teletransportarme hasta la Javeriana el jueves al evento de la universidad en menos de una hora :),2,0
418,2023-02-21 15:05:00+00:00,Cáritas Española ✳️,_CARITAS,"Lamentamos el fallecimiento de Asunción Galés, religiosa javeriana voluntaria de Cáritas Española durante varias décadas.

Agradecidos por su trabajo desinteresado y el gran amor que sentía por  quienes más lo necesitan y por Cáritas.

Mandamos todo el cariño a su familia.
D.E.P.",26,4
419,2023-02-21 14:37:32+00:00,Pesquisa Javeriana,PesquisaPUJ,"La presencia de los seres humanos ha incidido en la disminución de las poblaciones de algunos de los animales más asombrosos de #Colombia. Investigadores javerianos hablan sobre su estado actual y qué puede hacerse para conservarlos.
➡️https://t.co/WM21ULmfKt
#AyudarEs https://t.co/hqYh8SIxJ5",2,2
420,2023-02-21 14:35:02+00:00,Pontificia Universidad Javeriana,UniJaveriana,"#OrgulloJaveriano | Siete estudiantes de Ingeniería de Sistemas, Mecatrónica e Industrial, de la Javeriana, ganaron la final nacional del ICT Competition de @Huawei. Junto con jóvenes de otras universidades representarán al país, en la versión regional. 

https://t.co/YbvkYlmY8h",9,2
421,2023-02-21 14:25:59+00:00,Mario Morales,marioemorales,Cómo ha sido el cubrimiento de la Paz Total en los medios Nacionales? Aquí los insumos del Observatorio Permanente de medios de la Universidad Javeriana. Via @elespectador https://t.co/YJWTLCdPkR,3,1
422,2023-02-21 14:19:42+00:00,Sofía 🦕☄,Soofisaurio,@mapissipam29 Te voy a comprar un termo de la Javeriana para tu cumple,0,0
423,2023-02-21 13:38:34+00:00,martín,tintosalxfa,no quiero ir más a la pontificia universidad javeriana,9,0
424,2023-02-21 13:11:31+00:00,DonUltron,UltronDon,"@pilotoegresado @UPilotoOficial súper decepcionados están los nuevos estudiantes, una universidad que ya no tiene nombre y con costos de la javeriana, sin infraestructura, y ahora entregas de arquitectura virtuales, los estudiantes quieren que sean de forma presencial",0,0
425,2023-02-21 12:11:53+00:00,San Esteban Mártir,Esteban_Martir,"Háganle seguimiento a Germán Mañana, Ministro de Comercio. Callado y desapercibido, pero es el alfil de Petro en sus planes de cambiar la economía del país con un modelo que le da la espalda al libre comercio. Hoy habló en Javeriana Estéreo y perfiló una Colombia autosuficiente🤡 https://t.co/eRiHtMv9Jq",4,3
426,2023-02-21 11:53:11+00:00,Unifranz Bolivia,UnifranzBolivia,"🫶 #AlianzasQueConstruyen
@UnifranzBolivia, la Pontificia Universidad Javeriana de #Colombia, Universidad Rafael Landívar de #Guatemala y el #QueenMaryUniversityofLondon de #Inglaterra lideran el centro de investigación de enfermedades crónicas no transmisibles en Latinoamérica. https://t.co/RhqRpO2axA",6,2
427,2023-02-21 10:59:41+00:00,Carlos Alvarado,exceleord,@MinSaludCol @carolinacorcho @PrensaUNAL @UNALOficial Por qué no vas a la Javeriana?.,0,0
428,2023-02-21 08:47:00+00:00,ErnestoSchwartz,eschwartzm,"Compás voy a andar en Bogotá el 23 y 24 de febrero colaborando con @PeaceWNature si andan en Bogota en estos días échenle un ojo al proyecto, y de paso nos tomamos un cafecito y platicamos cerca de Corferias o por la Javeriana que es donde vivi hace  ya casi 12 años! https://t.co/iJ3fbkDwLD",4,0
429,2023-02-21 03:07:24+00:00,Nubia E. Rojas G.,NubiaERojas,"@HMSmipalabra @HFCardonaG Egresado y antiguo profesor de la Universidad Javeriana, sí.",1,0
430,2023-02-21 02:55:34+00:00,Fahid Name,fahidname,"Congreso de Contratación e Infraestructura Pública.1 y 2 de marzo, Auditorio Luis Carlos Galán de la Universidad Javeriana – Bogotá Inscripciones https://t.co/tr1oIo2FXR… *Se expide certificado electrónico de asistencia y memorias del congreso. https://t.co/EWH0orktUb",0,0
431,2023-02-21 02:40:10+00:00,ale ★,bloundkiq,"no hay cosa más insoportable que los gomelos de rololandia que nunca en su vida han pisado algo que no sea usaquén, la javeriana y los centros comerciales que quedan bien en la mierds",6,0
432,2023-02-21 02:28:08+00:00,el gato con manos,elgatoacuadros,"Le pusieron Javeriana porque ""Academia de los estudios innecesarios"" era demasiado largo.
Parce, a lo bien que hacer un estudio sobre la migración y decir que es por la devaluación y poner como destinos países con alta devaluación :V",6,3
433,2023-02-21 01:59:29+00:00,perra gusanera,cuntniel,en el externado las niñas son más lindas q en la javeriana x alguna razón q no me explico,0,0
434,2023-02-21 01:44:32+00:00,Nury OG,NuryOlaya2,https://t.co/gPwNe8oqLu #envivo Dr. Luis Felipe Reyes hablando de ciencia traslacional @felipereye invitado en programa Bitácora en Javeriana estéreo 91.9 #translacional @UCTS_Unisabana,2,1
435,2023-02-21 00:22:38+00:00,Melba09182029🙋🏼‍♀️#SoyCabal💪🌷🇨🇴,Melba09182029A,"@tefaniaa26 @Ralopezco6 Se metió estudiar al Seminario Mayor Bogotá pero no como no levantó 🤭🤭 se fué para la Javeriana.🤣🤣😂😂😂

Super amiguis de #Dentix y compañero de viejas andanzas de la  #Teodora y su marketing de Secuestrados.  Ojalá y no se reproduzca esa lacra.! 🤢🤮",2,1
436,2023-02-21 00:16:31+00:00,CLAUDIA DANGOND G,cdangond,"Congreso de Contratación e Infraestructura Pública.1 y 2 de marzo, Auditorio Luis Carlos Galán de la Universidad Javeriana – Bogotá Inscripciones https://t.co/wTkERQ1Jrm *Se expide certificado electrónico de asistencia y memorias del congreso. https://t.co/uJVeIwj02R",65,24
437,2023-02-20 23:50:50+00:00,Daniel Garcia Prias,danyprias,El bro después de ver medio Twitter javeriana en su contra https://t.co/ur00b3YYN6,6,0
438,2023-02-20 23:03:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"Los avances del plan de salud contra el virus del #PapilomaHumano (VPH), principal causante de esta enfermedad, siguen quedándose cortos ante la experiencia mundial. Hay que trabajar, en especial, en cobijar a las poblaciones desfavorecidas. https://t.co/v2VdxLPR1n https://t.co/k58VZDzEaF",2,1
439,2023-02-20 23:02:37+00:00,Kelli.mporta,kelli_mporta,"@maurice_m3 @NvLiberalismo Ni se le ocurra llegar a la javeriana aunque si me encantaría saber que le haría el grupo feminista de la universidad &lt;3 
El bullying más hpta para que no vuelva",1,0
440,2023-02-20 22:48:22+00:00,Jesus Federico,redkatzen,"Esto es lo más falso que existe. Con diploma de los Andes, la Javeriana y la Nacional hay empleo seguro Via @Las2orillas https://t.co/66P94KxRf1",0,0
441,2023-02-20 22:47:48+00:00,Another Juan Diego,anotherJuanD,"@piedadcordoba Si eso es cierto por qué en los espacios de debate ella no ha aparecido? Por qué no ha podido responder con argumentos las preocupaciones expuestas por Gaviria y López, por qué en el foro de la Javeriana con expertos al que dijo que asistiría no asistió?
Puro marketing y Lobby",0,0
442,2023-02-20 22:45:20+00:00,Another Juan Diego,anotherJuanD,"@piedadcordoba ""les da sopa y seco""
La ministra Corcho evita espacios en los que deba debatir, no fue al foro con expertos en la Javeriana por miedo, presentó una ppt ante el congreso plagiada y horrorosa, sus argumentos son ""las EPS facturan"", hasta otros ministros la corrigen
Dan pena uds.",0,0
443,2023-02-20 22:37:14+00:00,Alejandro Junior🎩🎓,alejandro21jsiu,"@lila2160 @AngelicaParr1 @nacional_memes Fuente: observatorio universidad Javeriana, artículo publicado en el País https://t.co/ruvvW7Og5x",1,0
444,2023-02-20 22:29:15+00:00,PlinioKureishi,PKureishi7,"@feerspin @Marianapenarand Pues los rankings siguen ahí. 

Todos los semestres. Y la investigación, las patentes y demás. Lo increíble es que semejante chatarra que es la Nacho, le gane a los Andes o a la Javeriana. 

Eso habla más mal de las privadas que de la Nacho. No le parece?",0,0
445,2023-02-20 22:15:55+00:00,PlinioKureishi,PKureishi7,@kongzales @Marianapenarand Jajajajaajajajaajaja perdón. Tiene razón. Pero no. Ese inglés lo aprendí en la Javeriana.,0,0
446,2023-02-20 22:11:33+00:00,sofi,RHATHATHA,pero quién quiere estudiar en la javeriana jakslsl https://t.co/YAj7o9esi7,10,0
447,2023-02-20 22:05:56+00:00,andrés,Andresfecortes,"@vanelaoji Un primo que es medico graduado de una universidad del Huila no lo aceptaron en una especializaciòn de la Javeriana por ser graduado de una universidad de provincia, a pesar que fue el 1º en las pruebas de admisiòn.",1,0
448,2023-02-20 22:00:45+00:00,Alexander Burgos,burjoins888,@DesigualCol @alesanchezul Otra gomela ahuevada y está no es de los Andes si no de la Javeriana.,0,0
449,2023-02-20 21:46:19+00:00,PlinioKureishi,PKureishi7,"@narcofuturista1 @Sergi0Andres_ El riesgo es que después no consiga ni media beca para estudiar en el exterior o hacer procesos serios de investigación. 

Se gradúa en 5 años pero su título no vale nada. Me demoré años entender eso y tuve que perfumar mi diploma de la Javeriana en la Nacho.",10,0
450,2023-02-20 21:18:10+00:00,Juan Esteban,Mrestebaan,"Jadjajs, y eso que la Javeriana tiene a LEE.
No es que sea de derecha, porque hay muchas personas de derecha con cosas almenos coherentes por decir.
El tema es que no es muy inteligente. https://t.co/uEDmnPC1Oo",14,0
451,2023-02-20 21:10:38+00:00,Juan G Aristizabal P,jgaristizabal,"Con diploma de los Andes, la Javeriana y la Nacional hay empleo seguro Via @Las2orillas https://t.co/COCkEfZrts",0,1
452,2023-02-20 20:51:32+00:00,Portafolio,Portafolioco,"#ColumnistasPortafolio 'Volver a Venezuela (I)' es la columna de opinión de Beethoven Herrera Valencia, profesor emérito de la Universidad Nacional y de las Universidades Javeriana y Magdalena.

Aquí puede encontrarla 👉 https://t.co/kDPx8sYj45 https://t.co/7FHMK2LNkr",1,0
453,2023-02-20 20:49:58+00:00,Luis Alberto 🇨🇴,ratacell,"@Expropiada2022 Uy sí.

Para algunos la Javeriana queda en el sur y la 26 queda antecitos de Melgar.",1,0
454,2023-02-20 20:42:41+00:00,Pelaito Pelaez,pelaito_pelaez,@RoyBarreras Mostra el título pa creer q te graduaste o acaso el diploma es de los mismos q avalan al cacas como Master en economía de la Javeriana?,0,0
455,2023-02-20 20:32:11+00:00,Consultorías JaveAndinas,JaveAndinas,"Cuéntanos, ¿Te ha gustado nuestro post? 
.
.
Síguenos para más información como está .

#economia #javeandinas #javeriana #uniandes #inflacion https://t.co/tacy6bWHDA",1,0
456,2023-02-20 20:30:14+00:00,Facultad de Ciencias Jurídicas PUJ,FacJuridicasPUJ,"@MoradJuliana, directora (e) del Departamento de Derecho Laboral, y Juan Camilo Contreras, director (e) del Departamento de Derecho Privado, fueron ratificados por @ldprieto como directora y director en sus respectivos departamentos.

Conoce más en ▶️ https://t.co/1I3KAnUcd4 https://t.co/DuqOhXpbcl",24,1
457,2023-02-20 20:29:17+00:00,Diego Jimenez Barona,catorce946,"siempre, desacreditar al gobierno.En la misma página editorial, de hoy 20 de febrero, el rector de la Javeriana, Luis Felipe Gómez restrepo, habla del gran progreso en educación  , aprobado en el plan nacional de desarrollo del actual gobierno.Estos dos sectarios",1,1
458,2023-02-20 20:29:11+00:00,J Romero,beto1765,@MONYRODRIGUEZOF @maurice_m3 Con razón es de la Javeriana.,1,0
459,2023-02-20 20:28:11+00:00,Carolina Moreno,CarolinaMoreno,"Gente que vive o estudia cerca a la Javeriana. ¿Aún existe ese restaurante que se llama la Hornilla? De antemano, gracias por la info.",4,2
460,2023-02-20 20:17:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"#DiaMundialDelGato ¿Por qué la pólvora afecta a los gatos? Porque ellos no lo asocian a una celebración. Estos sonidos fuertes y el resplandor lo relacionan con una catástrofe natural, por esta razón se asustan tanto. Aquí puede saber más ⤵️
https://t.co/HnKu3ECwJ3 https://t.co/ncraRHlCtM",0,0
461,2023-02-20 20:16:37+00:00,Neil Fernando Rocha,NeilFernandoRo4,"Entonces acaben con las otras universidades,porque lo que se necesita es empleo. https://t.co/ZgvONrTifb",0,0
462,2023-02-20 20:09:37+00:00,Pontificia Universidad Javeriana,UniJaveriana,Consulta aquí el informe completo: https://t.co/sS7GcuU0bl,2,1
463,2023-02-20 20:00:28+00:00,caspalina,catramidiosa,"si su hijo quiere estudiar derecho en la javeriana, abortelo",3,0
464,2023-02-20 19:39:58+00:00,LEE - Laboratorio de Economía de la Educación,LEEJaveriana,"El desconocimiento sobre el riesgo que corre una persona al consumir cigarrillos es mayor entre personas de bajos recursos económicos y en jóvenes de 12 a 14 años.  

🔎Consulte el informe completo en: https://t.co/moMfxuh2GI https://t.co/sE1vWLMBxw",0,0
465,2023-02-20 19:20:23+00:00,Jota,PlataJuliana,"Consejo de vida: no se les ocurra perder el tiquete del parqueadero de la Javeriana, le piden hasta partida de bautismo para poder sacar el pinche carro",3,0
466,2023-02-20 19:17:30+00:00,The_Blessed_Man,TheBlessed4God,"@latorrepolitk No odio a nadie, tampoco soy tan radical como cree o pretende señalar, de hecho son cosas que enseñan en el doctorado de la U.Javeriana, entre otras muchas más.",0,0
467,2023-02-20 18:15:10+00:00,Iván (elle 🏳️‍⚧️),ierobog,"@fedebfor Las bibliotecas, queri: Javeriana, Virgilio Barco, Luis Ángel Arango… obvio no en las salas de lectura sino en áreas de estudio grupal. También hay centros comerciales que crearon dizque “zonas coworking”, he visto en Galerías y en Portal 80 pero debe haber más.",1,0
468,2023-02-20 18:00:54+00:00,Las2orillas,Las2Orillas,Estas tres universidades son las mejores calificadas para facilitarle a sus estudiantes entrar al mercado laboral recién se gradúan. Aquí el Top 10 https://t.co/XikkNUegKt,13,1
469,2023-02-20 17:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"Con moscas silvestres y mutadas de la especie 'Drosophila melanogaster', científicas de las universidades @javerianacali e Icesi investigan sobre posibilidades novedosas para intervenir en #autismo. Aquí le contamos ⤵️
https://t.co/KmYqChz8iq https://t.co/T42jeAS0mL",1,0
470,2023-02-20 17:01:43+00:00,Dielco SAS,DielcoSas,"Nuestro Director de Planeación Financiera, David Ospina Lozano, estará este 22 de febrero a las 2pm en la Pontificia Universidad Javeriana presentando una conferencia sobre transición energética.
@UniJaveriana @EnelColombia @TerpelCol @InnpulsaCol https://t.co/3AxobcQhXi",2,0
471,2023-02-20 16:56:42+00:00,🕷️,100499va,"que paz mental bloquearlo de wa, ig, llamadas, iMessages, gmail y correo de la javeriana",0,0
472,2023-02-20 16:48:48+00:00,Sandov.,Danielaasdfgh,"una vez salí con un bobo insuperado que desde que nos vimos solo me habló de por qué Los Andes es mejor que la Javeriana ???y las 727 razones de por qué su carrera era la mejor de los andes y los andes y los andes y los andes y los andes, así me tuvo todo la cita 
en fin, gomelos https://t.co/MVZ3iOTX4b",10,0
473,2023-02-20 16:43:17+00:00,Silvestre Pajarito,SilvestrePajar1,@BluRadioCo los restos del padre Camilo solo los quiere el cura de la javeriana,0,0
474,2023-02-20 16:34:56+00:00,Diego,IronHeart0,El gordito era yo cuando estudiaba en la Javeriana. https://t.co/SasgeonIvE,1,0
475,2023-02-20 16:26:45+00:00,TowersBeni,gunnier22,@maurice_m3 @MillanBogota @misslesleywolf @PartidoVerdeCoL Dizque de la javeriana ese hp marica jajaJjaj,4,0
476,2023-02-20 16:07:32+00:00,Fabian Castiblanco,FabianCastibl18,@AndrsTrece Laboratorio de ingeniería  U. Javeriana. Taller arquitectos + JPO arquitectos. https://t.co/UOmje3zGjh,10,0
477,2023-02-20 15:54:25+00:00,perra gusanera,cuntniel,recomienden baños para cagar tranquila en la upj aka javeriana😘,4,0
478,2023-02-20 15:15:42+00:00,Cony Camelo,conycamelo,"@SocratesVon @Sandriss34a @MiguelPoloP Por qué no? 
Igual soy periodista de la javeriana.",1,0
479,2023-02-20 15:15:06+00:00,ÓMICAS,Omicas_,"Patente para la caracterización de fenotipado de cultivos agrícolas desarrollada por la @javerianacali, el Programa @Omicas_ y @BiovIntCIAT_esp, fue concedida por la @sicsuper Superintendencia de Industria y Comercio – SIC en #Colombia.

Conoce más en: https://t.co/a5wc0Tra84 https://t.co/jw88359zHb",10,5
480,2023-02-20 14:53:01+00:00,Pontificia Universidad Javeriana,UniJaveriana,"Desde @pujingenieria, con @MincomercioCo e @InnpulsaCol, invitamos a 'Colombia 2040: Oportunidades y Desafíos'. Un diálogo sobre los retos de 🇨🇴en temas como:

Transición energética
Industria, Gobierno y Academia
Transformación digital

🗓️22 y 23 de feb.
➡️https://t.co/QxWFRdLael https://t.co/azXbTULC2L",4,1
481,2023-02-20 14:47:07+00:00,Centro Ático PUJ,centroatico,"Robert Brand nos cuenta detalles de su participación en la primera versión del 'Laboratorio de Guion: La Deconstrucción del personaje'. 

Conoce detalles de esta convocatoria que se realiza en alianza con el @_FICCI_ y anímate a participar: https://t.co/2NJTDfto8e https://t.co/DhyWJC8hPH",0,0
482,2023-02-20 14:32:55+00:00,Manuela,Phantom_Agony_,Sueño promedio de historiador de la Javeriana: https://t.co/fWoOw2Wrlt,2,0
483,2023-02-20 12:52:35+00:00,Catalina Suárez B.,CatalinaSuarezB,Hoy en #AlOído les contaremos un vocero de una de las reformas que mintió en sus títulos académicos. Es hasta profesor de maestría de la Javeriana y MINTIÓ en uno de sus títulos .,55,32
484,2023-02-20 10:27:25+00:00,Salomón Manrique Fandiño,SalomnM,"@velascoluisf @petrogustavo @MinTransporteCo @InviasOficial /.: Pluralidad del aspecto político. Congrants Director de INVIAS Ingeniero Civil Javeriana Juan Alfonso Latorre Ariza sea nueva alternativa para Meta Q va Orinoquia...la ventaja es bien larga, chico (Los viejos estan mandando Nancy Vargas Casallas) orale Vichada lo necesita!.. https://t.co/YIRr3KHZ8Q",2,2
485,2023-02-20 04:06:06+00:00,Esteban Hernández,Estebanherpr,"Hacer revisiones de tema, conseguir súper buenos artículos y NO gracias a @BiblioFucs  🥲 

Gracias a mis amis de la javeriana y el bosque. Que me prestan sus bases de datos. 🥰🥰. Los ami 😌",6,1
486,2023-02-20 02:04:42+00:00,Donatien Agliareth,jhon__gonzalez,@CaracolRadio Entonces según la javeriana la gente está huyendo de la progresista Colombia por la inflación para irse a la progresista México o Estados Unidos donde también hay inflación. Los estudios de la javeriana parecen hechos por Peñalosa.,0,0
487,2023-02-20 00:43:57+00:00,Andrés Trece 🔻,AndrsTrece,@jufemor30 @SrRios117 Facultad de Artes de la Javeriana.,1,0
488,2023-02-20 00:25:12+00:00,ana,anaren0,"Not javeriana, urosario",0,0
489,2023-02-19 22:57:40+00:00,Argenis.tsx 🎄,ArgenisJCenten1,"@lili_pl @Abbandonato98 No sé, yo no estudio medicina. Solo decía que me parece raro que aquí una universidad privada no de medicina, ni una sola. Como la Javeriana en Bogota.",0,0
490,2023-02-19 22:53:08+00:00,Joseph vivas,joseph_vivas,"Día de trabajo en el campo. Primero reunión de la cooperativa para tratar la siembra y nuevos terrenos. Y en la segunda, la presentación de los procesos que se tienen con la universidad javeriana para el cuidado de la cuenca hidrica #soberania #solidaridad https://t.co/g8q6lIpbWX",1,0
491,2023-02-19 22:34:25+00:00,Blanca Mercedes,BlancaMercedesR,"Dicho por Pablo Rosselli  Cock, médico cirujano egresado de la universidad Javeriana: https://t.co/d9kmokVMEp",1,0
492,2023-02-19 22:28:01+00:00,Lamoná🐋,hilala108,"Que pasa que esto parece un club de niños de 5to todos contra todos. Aclaremos algo los de la Nacional, desde los 90 son poco y nada, superados por los Andes. Los del Externado siempre hablan con una papa en la boca, los de la Javeriana se la pasan más de rumba que estudiando",5,1
493,2023-02-19 21:57:21+00:00,Solo un triste,Solountriste1,La Rotta hizo un edificio tan lindo para la Javeriana y tan feo para la Tadeo. https://t.co/4uDciKE8Ds,0,0
494,2023-02-19 21:08:57+00:00,Eri,_eritrocito,"Así que si vives en altos de la javeriana y haces Drag, no cambies, tqm.",5,0
495,2023-02-19 20:50:59+00:00,EnriClaudia Peñalosa,KikePrivatiza,"@andres32121 @kienyke @camilorubianobe Por otra parte:

Daniel Jaramillo de la Javeriana,
saca video melodramático
""¿Cómo es el cuento con la 7ma?""
diciendo que es para favorecer a los pobres,
pero la realidad es
que ese proyecto Peñalosa lo hizo
para mover 600 mil habitantes
De Lagos de Torca

= ¡SE VA A RE-SATURAR! https://t.co/9PcaIUrBu2",0,0
496,2023-02-19 20:16:00+00:00,Caracol Radio,CaracolRadio,"#Actualidad | La devaluación del peso, planes represados por la pandemia y búsqueda de un trabajo sostenible, serían algunas de las razones según el CERAC de la Universidad Javeriana.
https://t.co/D0s633thXv",19,8
497,2023-02-19 20:13:23+00:00,Marco Tulio Bueno Cr,mbuenocruz,@Las2Orillas Está como mal la Javeriana jajajaja,0,0
498,2023-02-19 18:49:31+00:00,Las2orillas,Las2Orillas,"Sin conocerse en el pasado, Carlos Adrián Correa, profesor de la Javeriana, es uno de los escuderos técnicos a quien la ministra dejó encargado cuando viajó a Davos https://t.co/jOIcSM0CPK",4,2
499,2023-02-19 16:22:15+00:00,majo,majobomnita,"que humillante, me escribió un man que estudia EN LA JAVERIANA slflwgkkfkekdkfjsk",2,0
500,2023-02-19 15:58:05+00:00,Jorge Andres Cultid,jorge_cultid,"@HoyPalestina El sionismo entró muy fuerte en Usa en lo económico y hasta en lo religioso. Muchas iglesias protestantes de América latina vienen de iglesias gringas que ya venían influenciadas por el sionismo

https://t.co/ODKM7rmKdg",2,1
501,2023-02-19 15:45:16+00:00,Camus de Acuario,CamusdeAcuario4,"@nacional_memes Lindo como estos hptas de la javeriana se cagan la reputación de la Nacional con sus estupideces, ya suficiente tenemos con los asquerosos capuchos... La javeriana tiene tan poca credibilidad académica que les tocó usar el nombre de la Nacional para tener más seguidores.",8,1
502,2023-02-19 15:41:41+00:00,Pesquisa Javeriana,PesquisaPUJ,"Escuche aquí los cantos de ballenas jorobadas en el #GolfoDeTribugá 😍
👉 https://t.co/NpwqP6q8jh 
#DíaMundialDeLasBallenas https://t.co/hYe2uwA7Dw",9,2
503,2023-02-19 15:13:58+00:00,iNNpulsa Colombia,InnpulsaCol,"#Destacado El 23 de febrero, Hernán Ceballos @hernanceballosg, gerente de @InnpulsaCol, participará en el foro #Colombia2040 de la @pujingenieria. Un espacio académico y de conversación alrededor de temas trascendentales para el país.

✅Asiste:
https://t.co/rvskLCeSAW https://t.co/nJN4tCC5uK",5,5
504,2023-02-19 14:20:00+00:00,Spiderpox,spiderpox,"@Marianapenarand Los de esa página son de la Javeriana. 

Vivimos en un mundo sórdido e incomprensible.",18,0
505,2023-02-19 14:18:35+00:00,UNIDADCARD23,unidadcard23,@JottinCury OjO con el proyecto de Ley sobre agua!! https://t.co/n4nNWAMpPn,0,0
506,2023-02-19 14:03:26+00:00,Andrés Yailin Abril la más viral,fuckmeorfuckof,@Juantowers100 🤣🤣🤣🤣🤣🤣🤣 De la javeriana no vas hablar mal odioso!,0,0
507,2023-02-19 14:02:31+00:00,Ferxxito,Juantowers100,@fuckmeorfuckof Uf se le salio la facheria javeriana,1,0
508,2023-02-19 13:33:06+00:00,Petite Blaugrana ✦,PetiteBlaugrana,"Cómo es que estoy viendo Memoria, la película que hizo Tilda Swinton en Bogotá, y en una escena (que además hicieron en el Ático de la Javeriana, mi U) sale el man que me caía mal en primer semestre? Jajaja.",0,0
509,2023-02-19 12:58:18+00:00,sus,Germania7777777,"En Cuba no existe una universidad como lo Andes o la Javeriana.
Mentiroso de mierda. https://t.co/fVjVOb7tlG",0,0
510,2023-02-19 11:56:17+00:00,Robert Egan - Wyer,RobertEganWyer,@juanita_uwu_ @misslesleywolf @UniJaveriana Ya la va a coger con la U Javeriana. Usted representa el tipo ideal de estudiante de que U? https://t.co/BHWb30NiTb,1,0
511,2023-02-19 07:00:09+00:00,JuanJa 🍷,JuanJos28205894,La Javeriana debería regalarme un semestre por cada vez que he tenido que leer descripción densa.,12,2
512,2023-02-19 03:58:45+00:00,santiago Suarez,santiagost1602,@sebas_pardo13 @JuniorClubSA Nah sierra sería suplente en la Javeriana y el borracho en carnavales debía estar en grado 3,0,0
513,2023-02-19 02:55:05+00:00,Pau An.7,Paula_Andrea_JM,"@darcyquinnr El presidente se la pasa visitando las regiones y dizque desde balcón.  A usted sí definitivamente le salió el título en un paquete de Chitos en la Sergio, porque para la Javeriana no le alcanzó materia gris.",1,0
514,2023-02-19 02:46:29+00:00,Mutis mutilado.,PreciadoMutatis,"@nacional_memes ¿Por qué se llama Memes Unal, si quien maneja la cuenta es claramente de la Javeriana?",1,0
515,2023-02-19 02:44:24+00:00,Pipeval,Pipeval1807,Igualito al bafle con el que anda un man en la javeriana xd https://t.co/8ruLS3khLK,4,0
516,2023-02-19 02:07:24+00:00,Rola pagana,yola_hereje,"Si de verdad estudió en la Javeriana, que vergüenza para esa universidad este pelele maltratador, misógino y ladrón, hay que tenerlo presente para NO VOTAR jamás por ese infame. https://t.co/CDGK5syv1t",1,2
517,2023-02-19 00:42:07+00:00,Juanita,juanitadiazzz,@AndresPinzn19 Aveces deberían quitarle tik tok a los de la javeriana JAJAJAJAJA,9,0
518,2023-02-19 00:38:41+00:00,Mutis mutilado.,PreciadoMutatis,@smartlins Eso es lo que quieren. No ve que son de la Javeriana.,1,0
519,2023-02-18 23:31:27+00:00,Mario López Viveros,MARITOL,La importancia de la cooperación con #Corea. Entrevista Javeriana Stereo al presidente denla Asociación @UniversidadJav1 https://t.co/UdFVxzH2ia,3,0
520,2023-02-18 23:27:01+00:00,Sofía 🦕☄,Soofisaurio,"La Javeriana también mk no entiendo qué pasa, ayuda, están en todas partes https://t.co/Ff1MP0vDr3",33,0
521,2023-02-18 23:23:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"Investigadora Javeriana, en colaboración con #Icontec, lideró el proceso internacional para reglamentar la investigación en células madre de médula ósea. ¡Conozca su proyecto aquí! https://t.co/BQwpBVAMah https://t.co/TEzjWb9guY",4,1
522,2023-02-18 23:03:15+00:00,Luis C. Ramírez-Martínez,RamirezmLuisc,"Feliz de regresar en persona a dictar mi curso de régimen de comercio exterior en postgrados de Derecho en la Pontificia Universidad Javeriana Cali — y de saludar al dueño del campus, por supuesto!!! https://t.co/c1KpXf8lzv",0,0
523,2023-02-18 22:25:16+00:00,Antígona (in A&W season),morelliana_,"Después de ver los videos que están circulando, puedo decir que lo que me mantiene humilde es ser javeriana",15,2
524,2023-02-18 22:19:30+00:00,Álvaro Vélez Tangarife,VelezAlvaroA,"@plagiosos @Mineducacion @petrogustavo @agaviriau @ACPIColombia @SomosELAPI @AscunAcademica @UNESCO_es @InstAnticorrup @WIPO @timeshighered @THEworldunirank @timeshigherjobs @mercoranking @SapiensResearch @RetractionWatch Me parece que no están todos los casos. Hace falta el caso de la editorial jurídica Sánchez y el libro Sociedad, Delito y Sanción que hace plagio a la revista papel político estudiantil de la Javeriana.",1,0
525,2023-02-18 22:08:49+00:00,Clarie Perez,ClariePerez,Muchos hablan de bombardear el Externado o Los Andes pero la Javeriana no se debe quedar atrás https://t.co/s8Oj63CR59,3,0
